File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_PET_500m_doy2014193000000_aid0003,PET_500m,aid0003,07/12/2014,1,44.3,44.3,"(44.3,44.3)",44.3,0,0,44.3,44.3,44.3,44.3,44.3
MOD16A2GF_061_PET_500m_doy2014201000000_aid0003,PET_500m,aid0003,07/20/2014,1,47.1,47.1,"(47.1,47.1)",47.1,0,0,47.1,47.1,47.1,47.1,47.1
MOD16A2GF_061_PET_500m_doy2014209000000_aid0003,PET_500m,aid0003,07/28/2014,1,42.6,42.6,"(42.6,42.6)",42.6,0,0,42.6,42.6,42.6,42.6,42.6
MOD16A2GF_061_PET_500m_doy2014217000000_aid0003,PET_500m,aid0003,08/05/2014,1,46.2,46.2,"(46.2,46.2)",46.2,0,0,46.2,46.2,46.2,46.2,46.2
MOD16A2GF_061_PET_500m_doy2014225000000_aid0003,PET_500m,aid0003,08/13/2014,1,41.5,41.5,"(41.5,41.5)",41.5,0,0,41.5,41.5,41.5,41.5,41.5
MOD16A2GF_061_PET_500m_doy2014233000000_aid0003,PET_500m,aid0003,08/21/2014,1,42.7,42.7,"(42.7,42.7)",42.7,0,0,42.7,42.7,42.7,42.7,42.7
MOD16A2GF_061_PET_500m_doy2014241000000_aid0003,PET_500m,aid0003,08/29/2014,1,41.1,41.1,"(41.1,41.1)",41.1,0,0,41.1,41.1,41.1,41.1,41.1
MOD16A2GF_061_PET_500m_doy2014249000000_aid0003,PET_500m,aid0003,09/06/2014,1,34.8,34.8,"(34.8,34.8)",34.8,0,0,34.8,34.8,34.8,34.8,34.8
MOD16A2GF_061_PET_500m_doy2014257000000_aid0003,PET_500m,aid0003,09/14/2014,1,29.6,29.6,"(29.6,29.6)",29.6,0,0,29.6,29.6,29.6,29.6,29.6
MOD16A2GF_061_PET_500m_doy2014265000000_aid0003,PET_500m,aid0003,09/22/2014,1,28.3,28.3,"(28.3,28.3)",28.3,0,0,28.3,28.3,28.3,28.3,28.3
MOD16A2GF_061_PET_500m_doy2014273000000_aid0003,PET_500m,aid0003,09/30/2014,1,19.3,19.3,"(19.3,19.3)",19.3,0,0,19.3,19.3,19.3,19.3,19.3
MOD16A2GF_061_PET_500m_doy2014281000000_aid0003,PET_500m,aid0003,10/08/2014,1,20.5,20.5,"(20.5,20.5)",20.5,0,0,20.5,20.5,20.5,20.5,20.5
MOD16A2GF_061_PET_500m_doy2014289000000_aid0003,PET_500m,aid0003,10/16/2014,1,11.9,11.9,"(11.9,11.9)",11.9,0,0,11.9,11.9,11.9,11.9,11.9
MOD16A2GF_061_PET_500m_doy2014297000000_aid0003,PET_500m,aid0003,10/24/2014,1,12.7,12.7,"(12.7,12.7)",12.7,0,0,12.7,12.7,12.7,12.7,12.7
MOD16A2GF_061_PET_500m_doy2014305000000_aid0003,PET_500m,aid0003,11/01/2014,1,10.3,10.3,"(10.3,10.3)",10.3,0,0,10.3,10.3,10.3,10.3,10.3
MOD16A2GF_061_PET_500m_doy2014313000000_aid0003,PET_500m,aid0003,11/09/2014,1,11,11,"(11.0,11.0)",11,0,0,11,11,11,11,11
MOD16A2GF_061_PET_500m_doy2014321000000_aid0003,PET_500m,aid0003,11/17/2014,1,8.6,8.6,"(8.6,8.6)",8.6,0,0,8.6,8.6,8.6,8.6,8.6
