File,aid,Date,0,8,16,32,40,48,65,73,81,97,105,113,157
ET_QC_500m_2011105_aid0002,aid0002,2011-04-15 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011113_aid0002,aid0002,2011-04-23 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011121_aid0002,aid0002,2011-05-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011129_aid0002,aid0002,2011-05-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011137_aid0002,aid0002,2011-05-17 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2011145_aid0002,aid0002,2011-05-25 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011153_aid0002,aid0002,2011-06-02 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011161_aid0002,aid0002,2011-06-10 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011169_aid0002,aid0002,2011-06-18 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2011177_aid0002,aid0002,2011-06-26 00:00:00+00:00,,,,,,,,,,,,1.0,
ET_QC_500m_2011185_aid0002,aid0002,2011-07-04 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011193_aid0002,aid0002,2011-07-12 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011201_aid0002,aid0002,2011-07-20 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011209_aid0002,aid0002,2011-07-28 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2011217_aid0002,aid0002,2011-08-05 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2011225_aid0002,aid0002,2011-08-13 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2011233_aid0002,aid0002,2011-08-21 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011241_aid0002,aid0002,2011-08-29 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011249_aid0002,aid0002,2011-09-06 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011257_aid0002,aid0002,2011-09-14 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011265_aid0002,aid0002,2011-09-22 00:00:00+00:00,,,,,1.0,,,,,,,,
ET_QC_500m_2011273_aid0002,aid0002,2011-09-30 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2011281_aid0002,aid0002,2011-10-08 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011289_aid0002,aid0002,2011-10-16 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011297_aid0002,aid0002,2011-10-24 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011305_aid0002,aid0002,2011-11-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011313_aid0002,aid0002,2011-11-09 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2011321_aid0002,aid0002,2011-11-17 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011329_aid0002,aid0002,2011-11-25 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011337_aid0002,aid0002,2011-12-03 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011345_aid0002,aid0002,2011-12-11 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011353_aid0002,aid0002,2011-12-19 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2011361_aid0002,aid0002,2011-12-27 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2012001_aid0002,aid0002,2012-01-01 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2012009_aid0002,aid0002,2012-01-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012017_aid0002,aid0002,2012-01-17 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2012025_aid0002,aid0002,2012-01-25 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012033_aid0002,aid0002,2012-02-02 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012041_aid0002,aid0002,2012-02-10 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2012049_aid0002,aid0002,2012-02-18 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012057_aid0002,aid0002,2012-02-26 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012065_aid0002,aid0002,2012-03-05 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012073_aid0002,aid0002,2012-03-13 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012081_aid0002,aid0002,2012-03-21 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012089_aid0002,aid0002,2012-03-29 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012097_aid0002,aid0002,2012-04-06 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012105_aid0002,aid0002,2012-04-14 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012113_aid0002,aid0002,2012-04-22 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012121_aid0002,aid0002,2012-04-30 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012129_aid0002,aid0002,2012-05-08 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012137_aid0002,aid0002,2012-05-16 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012145_aid0002,aid0002,2012-05-24 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012153_aid0002,aid0002,2012-06-01 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2012161_aid0002,aid0002,2012-06-09 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2012169_aid0002,aid0002,2012-06-17 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012177_aid0002,aid0002,2012-06-25 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012185_aid0002,aid0002,2012-07-03 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2012193_aid0002,aid0002,2012-07-11 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012201_aid0002,aid0002,2012-07-19 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012209_aid0002,aid0002,2012-07-27 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012217_aid0002,aid0002,2012-08-04 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012225_aid0002,aid0002,2012-08-12 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012233_aid0002,aid0002,2012-08-20 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012241_aid0002,aid0002,2012-08-28 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012249_aid0002,aid0002,2012-09-05 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012257_aid0002,aid0002,2012-09-13 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2012265_aid0002,aid0002,2012-09-21 00:00:00+00:00,,,,,,1.0,,,,,,,
ET_QC_500m_2012273_aid0002,aid0002,2012-09-29 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2012281_aid0002,aid0002,2012-10-07 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012289_aid0002,aid0002,2012-10-15 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012297_aid0002,aid0002,2012-10-23 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2012305_aid0002,aid0002,2012-10-31 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012313_aid0002,aid0002,2012-11-08 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2012321_aid0002,aid0002,2012-11-16 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012329_aid0002,aid0002,2012-11-24 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012337_aid0002,aid0002,2012-12-02 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012345_aid0002,aid0002,2012-12-10 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012353_aid0002,aid0002,2012-12-18 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2012361_aid0002,aid0002,2012-12-26 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2013001_aid0002,aid0002,2013-01-01 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2013009_aid0002,aid0002,2013-01-09 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2013017_aid0002,aid0002,2013-01-17 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013025_aid0002,aid0002,2013-01-25 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013033_aid0002,aid0002,2013-02-02 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2013041_aid0002,aid0002,2013-02-10 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2013049_aid0002,aid0002,2013-02-18 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2013057_aid0002,aid0002,2013-02-26 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2013065_aid0002,aid0002,2013-03-06 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013073_aid0002,aid0002,2013-03-14 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2013081_aid0002,aid0002,2013-03-22 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013089_aid0002,aid0002,2013-03-30 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013097_aid0002,aid0002,2013-04-07 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013105_aid0002,aid0002,2013-04-15 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013113_aid0002,aid0002,2013-04-23 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013121_aid0002,aid0002,2013-05-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013129_aid0002,aid0002,2013-05-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013137_aid0002,aid0002,2013-05-17 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2013145_aid0002,aid0002,2013-05-25 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013153_aid0002,aid0002,2013-06-02 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013161_aid0002,aid0002,2013-06-10 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2013169_aid0002,aid0002,2013-06-18 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013177_aid0002,aid0002,2013-06-26 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2013185_aid0002,aid0002,2013-07-04 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013193_aid0002,aid0002,2013-07-12 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013201_aid0002,aid0002,2013-07-20 00:00:00+00:00,,,,,,,,,,,,1.0,
ET_QC_500m_2013209_aid0002,aid0002,2013-07-28 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2013217_aid0002,aid0002,2013-08-05 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013225_aid0002,aid0002,2013-08-13 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013233_aid0002,aid0002,2013-08-21 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013241_aid0002,aid0002,2013-08-29 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2013249_aid0002,aid0002,2013-09-06 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013257_aid0002,aid0002,2013-09-14 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013265_aid0002,aid0002,2013-09-22 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013273_aid0002,aid0002,2013-09-30 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2013281_aid0002,aid0002,2013-10-08 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013289_aid0002,aid0002,2013-10-16 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013297_aid0002,aid0002,2013-10-24 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013305_aid0002,aid0002,2013-11-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013313_aid0002,aid0002,2013-11-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013321_aid0002,aid0002,2013-11-17 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013329_aid0002,aid0002,2013-11-25 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013337_aid0002,aid0002,2013-12-03 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2013345_aid0002,aid0002,2013-12-11 00:00:00+00:00,,,,,,,,,,,,1.0,
ET_QC_500m_2013353_aid0002,aid0002,2013-12-19 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2013361_aid0002,aid0002,2013-12-27 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2014001_aid0002,aid0002,2014-01-01 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2014009_aid0002,aid0002,2014-01-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014017_aid0002,aid0002,2014-01-17 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014025_aid0002,aid0002,2014-01-25 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2014033_aid0002,aid0002,2014-02-02 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2014041_aid0002,aid0002,2014-02-10 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2014049_aid0002,aid0002,2014-02-18 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2014057_aid0002,aid0002,2014-02-26 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2014065_aid0002,aid0002,2014-03-06 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014073_aid0002,aid0002,2014-03-14 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014081_aid0002,aid0002,2014-03-22 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014089_aid0002,aid0002,2014-03-30 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014097_aid0002,aid0002,2014-04-07 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014105_aid0002,aid0002,2014-04-15 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014113_aid0002,aid0002,2014-04-23 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014121_aid0002,aid0002,2014-05-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014129_aid0002,aid0002,2014-05-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014137_aid0002,aid0002,2014-05-17 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014145_aid0002,aid0002,2014-05-25 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014153_aid0002,aid0002,2014-06-02 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014161_aid0002,aid0002,2014-06-10 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014169_aid0002,aid0002,2014-06-18 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2014177_aid0002,aid0002,2014-06-26 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014185_aid0002,aid0002,2014-07-04 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2014193_aid0002,aid0002,2014-07-12 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014201_aid0002,aid0002,2014-07-20 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2014209_aid0002,aid0002,2014-07-28 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014217_aid0002,aid0002,2014-08-05 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2014225_aid0002,aid0002,2014-08-13 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2014233_aid0002,aid0002,2014-08-21 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2014241_aid0002,aid0002,2014-08-29 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014249_aid0002,aid0002,2014-09-06 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014257_aid0002,aid0002,2014-09-14 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014265_aid0002,aid0002,2014-09-22 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014273_aid0002,aid0002,2014-09-30 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2014281_aid0002,aid0002,2014-10-08 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014289_aid0002,aid0002,2014-10-16 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014297_aid0002,aid0002,2014-10-24 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014305_aid0002,aid0002,2014-11-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014313_aid0002,aid0002,2014-11-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014321_aid0002,aid0002,2014-11-17 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2014329_aid0002,aid0002,2014-11-25 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014337_aid0002,aid0002,2014-12-03 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2014345_aid0002,aid0002,2014-12-11 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2014353_aid0002,aid0002,2014-12-19 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2014361_aid0002,aid0002,2014-12-27 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015001_aid0002,aid0002,2015-01-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015009_aid0002,aid0002,2015-01-09 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2015017_aid0002,aid0002,2015-01-17 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2015025_aid0002,aid0002,2015-01-25 00:00:00+00:00,,,,,,,,,,,,1.0,
ET_QC_500m_2015033_aid0002,aid0002,2015-02-02 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2015041_aid0002,aid0002,2015-02-10 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2015049_aid0002,aid0002,2015-02-18 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2015057_aid0002,aid0002,2015-02-26 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015065_aid0002,aid0002,2015-03-06 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015073_aid0002,aid0002,2015-03-14 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2015081_aid0002,aid0002,2015-03-22 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015089_aid0002,aid0002,2015-03-30 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2015097_aid0002,aid0002,2015-04-07 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015105_aid0002,aid0002,2015-04-15 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015113_aid0002,aid0002,2015-04-23 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015121_aid0002,aid0002,2015-05-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015129_aid0002,aid0002,2015-05-09 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2015137_aid0002,aid0002,2015-05-17 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2015145_aid0002,aid0002,2015-05-25 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015153_aid0002,aid0002,2015-06-02 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015161_aid0002,aid0002,2015-06-10 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015169_aid0002,aid0002,2015-06-18 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015177_aid0002,aid0002,2015-06-26 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015185_aid0002,aid0002,2015-07-04 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015193_aid0002,aid0002,2015-07-12 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015201_aid0002,aid0002,2015-07-20 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015209_aid0002,aid0002,2015-07-28 00:00:00+00:00,,,,,,,,,,,,1.0,
ET_QC_500m_2015217_aid0002,aid0002,2015-08-05 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2015225_aid0002,aid0002,2015-08-13 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2015233_aid0002,aid0002,2015-08-21 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015241_aid0002,aid0002,2015-08-29 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2015249_aid0002,aid0002,2015-09-06 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2015257_aid0002,aid0002,2015-09-14 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015265_aid0002,aid0002,2015-09-22 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2015273_aid0002,aid0002,2015-09-30 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2015281_aid0002,aid0002,2015-10-08 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2015289_aid0002,aid0002,2015-10-16 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015297_aid0002,aid0002,2015-10-24 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015305_aid0002,aid0002,2015-11-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015313_aid0002,aid0002,2015-11-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015321_aid0002,aid0002,2015-11-17 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015329_aid0002,aid0002,2015-11-25 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2015337_aid0002,aid0002,2015-12-03 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015345_aid0002,aid0002,2015-12-11 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015353_aid0002,aid0002,2015-12-19 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2015361_aid0002,aid0002,2015-12-27 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016001_aid0002,aid0002,2016-01-01 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016009_aid0002,aid0002,2016-01-09 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016017_aid0002,aid0002,2016-01-17 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2016025_aid0002,aid0002,2016-01-25 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016033_aid0002,aid0002,2016-02-02 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016041_aid0002,aid0002,2016-02-10 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2016057_aid0002,aid0002,2016-02-26 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2016065_aid0002,aid0002,2016-03-05 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016073_aid0002,aid0002,2016-03-13 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016081_aid0002,aid0002,2016-03-21 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016089_aid0002,aid0002,2016-03-29 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016097_aid0002,aid0002,2016-04-06 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016105_aid0002,aid0002,2016-04-14 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016113_aid0002,aid0002,2016-04-22 00:00:00+00:00,1.0,,,,,,,,,,,,
ET_QC_500m_2016121_aid0002,aid0002,2016-04-30 00:00:00+00:00,,,,,,,,,,,1.0,,
ET_QC_500m_2016129_aid0002,aid0002,2016-05-08 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2016137_aid0002,aid0002,2016-05-16 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016145_aid0002,aid0002,2016-05-24 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016153_aid0002,aid0002,2016-06-01 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016161_aid0002,aid0002,2016-06-09 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016169_aid0002,aid0002,2016-06-17 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016177_aid0002,aid0002,2016-06-25 00:00:00+00:00,,,1.0,,,,,,,,,,
ET_QC_500m_2016185_aid0002,aid0002,2016-07-03 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016193_aid0002,aid0002,2016-07-11 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016201_aid0002,aid0002,2016-07-19 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2016209_aid0002,aid0002,2016-07-27 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2016217_aid0002,aid0002,2016-08-04 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016225_aid0002,aid0002,2016-08-12 00:00:00+00:00,,,,,,,,,,1.0,,,
ET_QC_500m_2016233_aid0002,aid0002,2016-08-20 00:00:00+00:00,,1.0,,,,,,,,,,,
ET_QC_500m_2016241_aid0002,aid0002,2016-08-28 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016249_aid0002,aid0002,2016-09-05 00:00:00+00:00,,,,1.0,,,,,,,,,
ET_QC_500m_2016257_aid0002,aid0002,2016-09-13 00:00:00+00:00,,,,1.0,,,,,,,,,
